time,latitude,longitude,altitude,position_covariance
2024-07-13 21:47:54.501120,36.5434598333333,128.796714,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:47:57.201135,36.5434606666667,128.796714833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:47:59.801190,36.5434608333333,128.796715,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:02.401141,36.5434613333333,128.796715666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:05.001071,36.5434615,128.796716,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:07.601123,36.5434615,128.796716166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:08.909785,36.5434638333333,128.796719666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:11.501112,36.5434638333333,128.796719833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:14.201102,36.543464,128.796720166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:16.901179,36.543464,128.796720333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:19.701174,36.543464,128.796720666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:20.909276,36.5434728333333,128.796699333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:23.801083,36.5434731666667,128.7966995,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:26.901122,36.5434738333333,128.7967,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:29.901162,36.5434743333333,128.796700333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:32.910167,36.5434776666667,128.796703166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:35.701123,36.543478,128.796703166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:38.601119,36.5434776666667,128.796702833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:41.501146,36.5434773333333,128.7967025,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:44.907941,36.5434758333333,128.796700666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:47.701131,36.5434753333333,128.796700166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:50.601102,36.5434748333333,128.7966995,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:53.501130,36.5434745,128.796699,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:56.906657,36.5434728333333,128.796686833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:48:59.601222,36.5434763333333,128.796676333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:02.601269,36.5434786666667,128.796671666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:05.401115,36.5434788333333,128.796671166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:08.101116,36.5434783333333,128.796670833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:08.909367,36.5434808333333,128.796671666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:11.801148,36.543481,128.7966715,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:14.801111,36.5434815,128.796671833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:17.801117,36.5434818333333,128.796672,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:20.905266,36.5434843333333,128.796674,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:23.701084,36.5434848333333,128.796674333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:26.601124,36.5434851666667,128.7966745,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:29.501125,36.5434856666667,128.796674833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:32.905409,36.5434863333333,128.796674166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:35.701100,36.5434863333333,128.796674,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:38.601134,36.5434863333333,128.796674,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:41.501125,36.5434868333333,128.7966745,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:44.401138,36.5434866666667,128.796674333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:44.909849,36.543495,128.796650666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:47.801100,36.5434945,128.796650166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:50.801097,36.543494,128.796649666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:53.801140,36.5434935,128.796649166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:56.905107,36.5434911666667,128.796647333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:49:59.501111,36.5434911666667,128.796647333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:02.201124,36.5434911666667,128.796647166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:04.900415,36.543491,128.796647,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:07.601158,36.5434908333333,128.796646833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:08.201124,36.5434898333333,128.7966455,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:11.001340,36.5434896666667,128.796645333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:13.801101,36.5434895,128.796645166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:16.601107,36.5434893333333,128.796645,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:19.401152,36.5434891666667,128.796645,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:19.899514,36.5434961666667,128.7966225,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:22.601098,36.5434965,128.796622333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:25.301117,36.5434958333333,128.796622333333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:28.001141,36.543496,128.796622666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:30.801103,36.5434963333333,128.796623,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:31.907273,36.5434971666667,128.796624666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:34.701107,36.5434971666667,128.796624666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:37.601139,36.5434971666667,128.796624833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:40.501133,36.5434971666667,128.796624833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:43.902017,36.5434975,128.796626,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:46.601167,36.5434973333333,128.796626,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:49.401112,36.5434971666667,128.796626,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:52.201105,36.543497,128.796626,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:55.001165,36.5434965,128.796625833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:55.900327,36.543497,128.796627833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:50:58.601116,36.543497,128.796628,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:01.401039,36.5434968333333,128.796627833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:04.201267,36.5434965,128.796626,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:07.001389,36.543499,128.796616666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:07.907092,36.5435046666667,128.796605833333,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:10.701097,36.543505,128.796606,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:13.601134,36.5435055,128.796606166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:16.601129,36.543506,128.796606666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:19.904926,36.5435075,128.796607166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:22.701097,36.5435073333333,128.796607166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:25.601098,36.5435073333333,128.796607166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:28.501102,36.543507,128.796607,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:31.201099,36.5435061666667,128.796606,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:34.001377,36.5435061666667,128.796605666667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:36.901118,36.543506,128.7966055,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
2024-07-13 21:51:39.801102,36.5435058333333,128.796605166667,130724,[0. 0. 0. 0. 0. 0. 0. 0. 0.]
